Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
1,Luxury 2 Bed 2 Bath With Parking / Frond And Spadina (Cityplace),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-2-bed-2-bath-with-parking-frond-and-spadina-cityplace/1647474758,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/2f/2f26606b-d0cf-4634-b101-333acf6dd7c2?rule=kijijica-200-jpg,"Luxury 2 Bedroom Condo in Downtown Toronto (Cityplace) Front & Spadina Steps To Ttc, Rogers Centre, Cn Tower, Harbourfront And Sobey's. Great amenities. 1 Parking spot is included! 2 Bedroom 2 ...","$3,200.00",City of Toronto,Spadina Avenue,19/01/2023
2,"renovated two bedroom, DVP and Gerrard - ID 2546",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-two-bedroom-dvp-and-gerrard-id-2546/1647531795,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/83/834120b3-019f-424c-82ea-2335a476da76?rule=kijijica-200-jpg,"Renovated Akelius two bedroom apartment for rent. Dundas and Gerrard in the Downtown East neighborhood, Toronto. renovated two bedroom suite - 1 bathroom - located on floor 8 - approximately 843 ...","$2,300.00",City of Toronto,Front Street West,18/01/2023
3,Downtown Bachelor Apartment for Rent - 15 Dundonald Street,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-bachelor-apartment-for-rent-15-dundonald-street/1646838019,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/73/73c6c1e5-99eb-4e48-a84b-cc6a91322a2a?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: (647) 492-7020Virtual Open House: View our units by ...","$1,963.00",City of Toronto,River Street,< 24 hours ago
4,Mid-Town Toronto 1 Bedroom Rental!  Davisville & Mt. Pleasant,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/mid-town-toronto-1-bedroom-rental-davisville-mt-pleasant/1646012473,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/24/24eba7bc-c5f4-4dfe-9845-ba0b860524c8?rule=kijijica-200-jpg,"Our Rental Office remains operational in light of COVID-19. The health and safety of you, employees, residents and the community is the utmost importance. Call today to learn how we can safely assist ...","$2,000.00",City of Toronto,Gerrard Street East,04/01/2023
5,2 Bedroom for Rent in Midtown Toronto's Leaside Neighourhood!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-for-rent-in-midtown-torontos-leaside-neighourhood/1646012571,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/87/87b6f498-b225-4057-a67f-274170b67859?rule=kijijica-200-jpg,"Touch free leasing:Virtual viewings available via video conferencing. Book yours today. Our Rental Office remains operational in light of COVID-19. The health and safety of you, employees, residents ...","$2,700.00",East York,Yonge Street,04/01/2023
6,"1 Bdrm à louer au 500 Murray Ross Parkway, North York",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-a-louer-au-500-murray-ross-parkway-north-york/1647500559,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0e/0e85ff23-da5b-4ea7-b582-f34596198af5?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/north-york-on/murray-ross-apartments/ Located on a beautiful cul-de-sac with a great ravine setting, Murray Ross Apartments is a ...","$2,035.00",City of Toronto,Dundonald Street,17/01/2023
7,"3 Bdrm à louer au 1757, 1759 Victoria Park Avenue",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bdrm-a-louer-au-1757-1759-victoria-park-avenue/1647500504,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8b/8bfb1689-f180-4220-b3c8-b88774bc9626?rule=kijijica-200-jpg,Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/scarborough-on/victoria-park-apartments/ Victoria Park Apartments value cannot be matched. These are hands down some of the cleanest ...,"$2,515.00",City of Toronto,Yorkville Avenue,17/01/2023
8,Two Bedroom Suites for Rent | Minto Yorkville Furnished Suites,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-bedroom-suites-for-rent-minto-yorkville-furnished-suites/1647500554,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/10/10b0b378-e489-4278-b688-c71b29de9bca?rule=kijijica-200-jpg,"Luxury Furnished Suites in Yorkville Stay in luxury at 61 Yorkville furnished suites. Located in the heart of Toronto's most upscale neighbourhood at the corner of Bay & Bloor, 61 Yorkville is the ...","$5,070.00",City of Toronto,Genoa Street,17/01/2023
9,Deluxe Two Bedroom Suites for Rent | Minto Yorkville Furnished S,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/deluxe-two-bedroom-suites-for-rent-minto-yorkville-furnished-s/1647500527,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b4/b4b4f2d2-2cc8-4eff-b5aa-c973b4f66331?rule=kijijica-200-jpg,"Luxury Furnished Suites in Yorkville Stay in luxury at 61 Yorkville furnished suites. Located in the heart of Toronto's most upscale neighbourhood at the corner of Bay & Bloor, 61 Yorkville is the ...","$10,500.00",City of Toronto,Yorkville Avenue,17/01/2023
10,One Bedroom Suites for Rent | Minto Yorkville Furnished Suites,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-suites-for-rent-minto-yorkville-furnished-suites/1647500542,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0b/0befe34c-c823-4132-910b-bd13c34bb85b?rule=kijijica-200-jpg,Utilities Included Sewage Garbage Collection Building Features Elevators Security Controlled Access 24 Hour Concierge Service Media Room Party Room or Lounge Weekly Housekeeping Child Crib Available ...,"$4,470.00",City of Toronto,Genoa Street,17/01/2023
11,"The Seabreeze - 2 Bedroom, 1 Bathroom Apartment for Rent",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/the-seabreeze-2-bedroom-1-bathroom-apartment-for-rent/1647500416,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/26/2664bce2-b85c-443f-9ac8-2817c93e79cc?rule=kijijica-200-jpg,"At The Surfside, choose an incredible bachelor, one or two bedroom suite, with unbeatable views and location. Renting at King ad Dufferin puts you in one of Toronto's most desirable communities, ...","$2,349.00",City of Toronto,Bathurst Street,17/01/2023
