Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
1,1BR & 2BR New Condo units available at Yonge & Eglinton !!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1br-2br-new-condo-units-available-at-yonge-eglinton/1639923777,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8a/8ac406d4-787b-4ae7-af24-431879865159?rule=kijijica-200-jpg,"Looking for a couple/working professionals to lease New Condo units at Yonge & Eglinton Ave W available immediately !! Steps to Eglinton TTC Subway Station, Direct Underground Access to ...","$2,400.00",City of Toronto,Yonge Street,14/01/2023
2,NEW BACHELOR; FURNISHED; !!LUXURY!! YONGE/BLOOR. $2300,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/new-bachelor-furnished-luxury-yonge-bloor-2300/1646560112,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4e/4ee040c6-1373-477b-8e3e-9af80dc5442b?rule=kijijica-200-jpg,Sophisticated Bachelor Condominium In The Heart Of Central Toronto! Walk score 97!! Spacious 463 Sqft + 75 Sqft balcony! One Of The Biggest Studio Units With Unobstructed Breathtaking North View. ...,"$2,300.00",City of Toronto,Roehampton Avenue,21/01/2023
3,Scarborough 2 Bedroom Detached House for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/scarborough-2-bedroom-detached-house-for-rent/1646928322,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1e/1e422e73-2426-4cd8-b31f-0d31b00a6f26?rule=kijijica-200-jpg,"Fully furnished main floor of a detached bungalow in a friendly, established neighborhood. 2 bedrooms, 1 bath. Includes all utilities including unlimited high-speed internet, shared laundry and ...","$2,800.00",City of Toronto,Jarvis Street,12/01/2023
4,1BR & 2BR Brand New Condo units at LakeShore & Windermere Ave !!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1br-2br-brand-new-condo-units-at-lakeshore-windermere-ave/1633811860,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/10/103eff49-7b09-4182-8699-dae3cd50d8e3?rule=kijijica-200-jpg,"Looking for a couple/working professionals to lease brand new Condo units at LakeShore Blvd W & Windermere Ave available immediately !! Steps to Harbourfront, Ontario Place, CNE, High Park, Major ...","$2,450.00",City of Toronto,Ted Rogers Way,17/01/2023
5,*Newly Renovated* 3-Bedroom - Villa Nova - 530 Scarlett Road,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-renovated-3-bedroom-villa-nova-530-scarlett-road/1646787992,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/2e/2ef0ddad-439d-402b-9748-e717d615db34?rule=kijijica-200-jpg,"Located in the quiet suburban area of Etobicoke with views of downtown! Public transit is located at your front door! Schools, shops and restaurants are within walking distance. Three-Bedroom ...","$2,699.00",City of Toronto,Birchmount Road,< 24 hours ago
6,Beautifully furnished condo for rent.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautifully-furnished-condo-for-rent/1647196639,,Beautifully furnished two bed two bath condo conveniently located near finch subway available ASAP. For details please contact Mini @ 416-728-7590.,"$2,699.00",City of Toronto,Parnell Avenue,14/01/2023
7,Private rooms available in top neighborhood,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/private-rooms-available-in-top-neighborhood/1643289190,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/4f/4f1d7557-9e0e-48f8-91da-a56a21a27f9f?rule=kijijica-200-jpg,One room available for rent The room is located in the basement but it is the biggest basement you will ever see. A huge window with a lot of natural light. It is very spacious. Also includes parking ...,"$1,150.00",City of Toronto,Lake Shore Boulevard West,14/01/2023
8,Half Basement for Rent at Birchmount Danforth Road Intersection,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/half-basement-for-rent-at-birchmount-danforth-road-intersection/1647195864,,"In search of tenants to occupy 3 bedroom, basement apartment at Birchmount and Danforth Road. Advantages: -Separate entrance -Half basement (well lit) -Kitchen -Laundry -Located walking distance to ...",Please Contact,City of Toronto,Windermere Avenue,14/01/2023
9,BSMT new renovated Jr 1BD APT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bsmt-new-renovated-jr-1bd-apt/1647195778,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1e/1e72cab9-4bf4-4291-924f-59e74c857390?rule=kijijica-200-jpg,"Cute As A Button & Renovated *SELF CONTAINED* Basement Apartment In West Rouge! Why share an apt when you can have your own apartment, kitchen, and bath. Must be willing to assist with lawn cutting ...",$850.00,City of Toronto,Bayview Avenue,14/01/2023
10,HOUSE FOR RENT: UPPER PORTION,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-rent:-upper-portion/1647188545,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d6/d6c5901e-0484-44ca-aae6-bf4e4691458e?rule=kijijica-200-jpg,"Beautiful 3 Br Bungalow In A Quiet Neighborhood. Bright And Spacious Bedrooms And Living Area. Separate And Private Laundry For Upstairs Tenants. Close To All Amenities School, Parks, Library, Ttc, ...","$3,000.00",City of Toronto,Risebrough Avenue,14/01/2023
