Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
1,1bdr+Den+Parking +Locker CityPlace (35 Mariner Terrace),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1bdr-den-parking-locker-cityplace-35-mariner-terrace/1647168404,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7d/7d86b8c4-9a2e-4a2a-9a67-57b0af88bc9c?rule=kijijica-200-jpg,"Gorgeous 9-ft, 665 Sqft. 1 Bedroom +Den (can be used as 2nd Bdr) with parking and locker included. Available March 1st. All Utilities Included. Open Concept Modern Kitchen With Great Cupboard Space. ...","$2,750.00",City of Toronto,Spadina Avenue,< 24 hours ago
2,1 Bedroom | Wellesley Village |,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-wellesley-village/1647499772,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/80/80503b53-b915-40a0-aae5-805d38eb1af0?rule=kijijica-200-jpg,These modern and stylish suites are recently renovated and perfect for a young professional. It boasts a fabulous open-concept layout that makes the space feel larger. You'll love the beautiful new ...,"$2,189.00",City of Toronto,Bremner Boulevard,17/01/2023
3,Renovated Bachelor/Studio at 1001 O'Connor Drive - ID 73,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-bachelor-studio-at-1001-oconnor-drive-id-73/1647637224,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8e/8e1edc51-25d2-4090-9d79-73bdc7967e66?rule=kijijica-200-jpg,"Renovated Akelius studio apartment for rent. O'Connor & St. Clair East in the East York neighborhood, Toronto. renovated studio - 1 bathroom - approximately 325 square feet - available 2023-02-01 for ...","$1,525.00",City of Toronto,O'Connor Drive,19/01/2023
4,Bloor and Spadina,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bloor-and-spadina/1647587302,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/04/04055691-1231-4480-bbc5-649e9fdafa7f?rule=kijijica-200-jpg,Large 2 bedroom apartment in the heart of the Anex. Located above El Furniture Warehouse on the second floor. 410 Bloor St. West. Please TEXT only 416 518 4830,"$3,000.00",City of Toronto,Dohme Avenue,< 22 hours ago
5,"Tichester Park Manors - 1 Bedroom, 1 Bathroom Apartment for Rent",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/tichester-park-manors-1-bedroom-1-bathroom-apartment-for-rent/1647498569,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9b/9b709e33-6771-49e2-a598-b2d2e279153a?rule=kijijica-200-jpg,These charming low-rises are located in the highly desirable Forest Hills neighbourhood of Toronto. This area is ideal for families as there are a number of elementary and high schools located in the ...,"$2,079.00",City of Toronto,Bloor Street West,17/01/2023
6,Beautiful Tudor Inspired House for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-tudor-inspired-house-for-rent/1633713231,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cb/cbb4a28e-dff1-4c84-9faa-994775526a5d?rule=kijijica-200-jpg,The Finest Of Family 2-Storey Tudor-Inspired Home Sits On A Beautifully Tree-Lined Street. A Grand Foyer With Skylight For Ample Natural Light. 7 Spacious Principal Rooms That Boast Large Windows And ...,"$5,950.00",City of Toronto,Brunswick Avenue,05/01/2023
7,1 bachelor's Apartament available ASAP,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bachelors-apartament-available-asap/1646223761,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/86/86e73b96-f3af-4542-bc4c-e07b25bb5596?rule=kijijica-200-jpg,I'm looking for a roommate to share my beautiful bachelor Apartament for $850 a month all inclusive!! In the Heart downtown Toronto!! Call Chris at 647-709-0991!,$900.00,City of Toronto,Bathurst Street,05/01/2023
8,3 Beds 2 Baths Condo -  Dundas/Tubman,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-beds-2-baths-condo-dundas-tubman/1646224445,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3f/3fd61637-4cf0-4832-bdbe-ccca23db5e76?rule=kijijica-200-jpg,**Lowest price in DT area** 3 Bedrooms Plus Parking In The Heart Of Downtown Toronto. Seeing Is Believing. One Of The Best Layout In The Building. Excellent Walk Scores. Bright & Spacious. Amazing ...,"$3,500.00",City of Toronto,Tichester Road,05/01/2023
9,Eglinton and Brentcliff leaside large 1 Bedroom Apartment LRT,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/eglinton-and-brentcliff-leaside-large-1-bedroom-apartment-lrt/1646223413,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e8/e8dfc414-f825-4de5-97fc-cc222c384d98?rule=kijijica-200-jpg,"This apartment is located in the upscale neighborhood of leaside, in a quiet low rise building close to all amenities. Near sunnybrook park , schools and shopping. This is a larger 1 bedroom ...","$1,950.00",City of Toronto,Lansdowne Avenue,05/01/2023
10,Downtown apartment for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-apartment-for-rent/1646223095,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/31/31d5d472-9c43-4bdb-91d5-430d2334d836?rule=kijijica-200-jpg,"3 bedrooms apartment at the center of downtown Toronto, on top of retail store. 850 sq.ft. no laundry, $2200+gas+hydro,available now","$2,200.00",City of Toronto,Whytock Avenue,05/01/2023
11,1 Bedroom Basement Apt in Quiet Leafy Neighbourhood,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-basement-apt-in-quiet-leafy-neighbourhood/1646222729,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9f/9f410229-4b4e-4ff7-9e1d-de04c041e4ff?rule=kijijica-200-jpg,"1 Bedroom basement apartment with full kitchen, bedroom, shower/tub, laundry and hydro included. Quiet leafy neighbourhood, close to St Clair West. One minute walk to the bus / four minute ride to ...","$1,700.00",City of Toronto,Adelaide Street East,05/01/2023
12,Rosedale on Bloor Condo for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/rosedale-on-bloor-condo-for-rent/1646222576,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2d/2dff049c-e65d-45e9-b659-7d0d3d9f8fce?rule=kijijica-200-jpg,2 minutes walk from Bloor-Danforth Subway By Sherbourne Station 5 minutes walk to Yonge and Bloor 7 minutes walk to Yorkville 15 minutes walk from University of Toronto St George Campus 20 minutes ...,"$3,100.00",City of Toronto,Eastern Avenue Diversion,05/01/2023
13,2bdrm apt for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2bdrm-apt-for-rent/1646222408,,"2bdrm above ground level walk out basement ,Seperate entrance, near York University Campus.Available March 1st 2023","$1,800.00",City of Toronto,River Street,05/01/2023
14,1 bedroom + den main floor house,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-den-main-floor-house/1646222257,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/09/09a171aa-f348-436d-a8b1-d3461648aae6?rule=kijijica-200-jpg,A stylish one bedroom plus den in the heart of New Toronto on the main floor of a house. The house is a three minute walk to the water front for lots of strolls and hikes in the trails of Humber ...,"$2,600.00",City of Toronto,Cornwall Street,05/01/2023
15,"Nice, Renovated 3br Apt in Little Italy (Bloor/Bathurst)",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/nice-renovated-3br-apt-in-little-italy-bloor-bathurst/1646221455,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/96/969e836e-2f04-4b0e-889e-c860f150259c?rule=kijijica-200-jpg,Available from Feb 1st for at least 1year lease Luxury 3 bedroom apartment on the mainfloor of a beautiful victorian Detached House. Renovated apartment.stainless steel appliances.hardwood floor. big ...,"$3,900.00",City of Toronto,Eglinton Avenue East,05/01/2023
16,Basement Apartment for Rent: 2 Bedroom,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-apartment-for-rent:-2-bedroom/1626717363,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7f/7f2b59ca-a51e-48f9-943b-8e45cf043f4f?rule=kijijica-200-jpg,"Basement Apartment for Rent: 2 Bedroom Close to All Amenities: Kennedy & Danforth • Subway (Kennedy), GO, TTC, Mall, Groceries, Tim Horton’s, No Frills, Shoppers, Walmart Plaza, School, Praying ...","$1,800.00",City of Toronto,Brentcliffe Road,05/01/2023
17,"Furnished 2 bed, 2 bath Down town condo for rent",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-2-bed-2-bath-down-town-condo-for-rent/1646219634,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9c/9cb63fb9-c0ec-4b3a-80d2-a6290c4af4b4?rule=kijijica-200-jpg,"* 700 sqft + 50 sqft private balcony * 9th floor * Area- Yorkville * Rooftop Deck, Concierge, Public Transit, Party Room, Visitor Parking, Elevator, Media Room, Meeting Room, Parking Garage, Pet ...","$3,350.00",City of Toronto,Spadina Avenue,05/01/2023
18,Markham 3bedroom whole house for rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/markham-3bedroom-whole-house-for-rent/1646219437,,"*Prime Location* Whole House For Rent! Well Maintained 3+1 Bedroom Detached Home* Functional Layout With Huge Living Room And Dinning Room! *Steps To Pacific Mall, Market Village, Go Train Station, ...","$3,050.00",City of Toronto,Nassau Street,05/01/2023
19,LIVE/WORK STUDIO,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/live-work-studio/1639090897,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/29/29e8ece6-b98b-4340-b9cf-7e757fa31185?rule=kijijica-200-jpg,"live/work studio approx 1800 sq.ft,ground floor,14 ft ceiling, big warehouse windows, kitchen facility, 4 pce washroom.occupancy January 1st 2023.$4000 monthly plus hst plus hydro.call Karl for ...","$4,000.00",City of Toronto,Dufferin Street,05/01/2023
20,House for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-rent/1646210867,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d9/d922ecd9-9c99-4dd2-8d3f-79a7678874b7?rule=kijijica-200-jpg,"mazing Large Townhouse, Ideal Family Home With 3 Spacious Bedroom Plus Loft. Two Bathrooms & Kitchen With High Gloss Easy Close Cupboards, Frigidaire Stainless Steel Appliances. This Unit Includes ...","$3,800.00",City of Toronto,Regal Road,05/01/2023
21,BEACHES BACHELOR (Basement) $1400 utl inc ~600sqft,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beaches-bachelor-basement-1400-utl-inc-600sqft/1646208307,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/90/9020ca5c-c155-4733-9727-5d5e7a639338?rule=kijijica-200-jpg,Beaches bachelor basement unit ~ 600 sq ft for $1400/month utl inc Spacious unit in the Beaches. Bright (4 windows in the unit) and clean. Very comfortable with separate entrance. All inclusive unit ...,"$1,400.00",City of Toronto,Bloor Street East,05/01/2023
