Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
1,Scarborough 1 Bedroom Apartment for Rent - 1320-1330 Danforth Ro,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/scarborough-1-bedroom-apartment-for-rent-1320-1330-danforth-ro/1640739925,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/af/af1f29ba-6d66-4b29-916f-feeb471adfe0?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (437) 747-5214Virtual Open House: View our units by clicking ...","$1,924.00",Scarborough,Danforth Road,< 23 hours ago
2,Luxury 3 Bedrooms in King West! 1.5 Months Free!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-3-bedrooms-in-king-west-1-5-months-free/1632300463,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8f/8fbe6edd-9b25-411b-84fe-08419abe5d2a?rule=kijijica-200-jpg,FIND YOUR NEXT LUXURY 3 BEDROOM HOME IN THE HEART OF KING WEST! BRAND NEW BUILDING! 1.5 MONTHS FREE AND AN ANNUAL MEMBERSHIP TO CLIO ON SELECT SUITES! Move in anywhere from February to September! ...,"$4,525.00",Toronto,Savarin Street,< 6 hours ago
3,1 Bedrooms: Brand New Luxury Building In King West,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedrooms:-brand-new-luxury-building-in-king-west/1632120276,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e4/e46390c4-a807-4e41-8193-6dcd44f196ce?rule=kijijica-200-jpg,Just Opened! Brand New Luxury Rental Building On Wellington! Live in the heart of King West! Brand new luxury rental building offering a variety of 1 Bedroom and 1+ Den Floorplans. Move in anywhere ...,"$2,591.00",Toronto,Spadina Avenue,< 6 hours ago
4,"New listing, 3 rd floor Summerhill/Rosedale subway. Avail Feb 1,",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/new-listing-3-rd-floor-summerhill-rosedale-subway-avail-feb-1/1647436297,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2c/2c6f3218-f49f-4668-85b6-2138bf36dbb8?rule=kijijica-200-jpg,"Large, south facing whole floor. Best location; 3 minute walk to subway, Starbucks on the corner, dry cleaners, Terroni, Harvest Wagon, large south deck etc. Very quiet home.","$2,700.00",City of Toronto,Wellington Street West,17/01/2023
5,2 Bed 2 Bath + Den lakeview condo for monthly rental,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-2-bath-den-lakeview-condo-for-monthly-rental/1648005161,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a2/a23cde77-fa86-4139-a828-c987d41e3a4d?rule=kijijica-200-jpg,"This spacious, bright lakeside unit with 2 bedrooms and 2 bathrooms has nearly 900 sqft total space. There is an unobstructed view of the lake and Humber Bay Park. The unit is conveniently located ...",Please Contact,City of Toronto,Spadina Avenue,22/01/2023
6,"renovated one bedroom, Broadview and Cosburn - ID 910",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-one-bedroom-broadview-and-cosburn-id-910/1647637497,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/4f/4fcb1c89-02af-41f3-86a0-3d151ac0d620?rule=kijijica-200-jpg,"Renovated Akelius one bedroom apartment for rent. Broadview and Cosburn in the East York neighborhood, Toronto. renovated one bedroom suite - 1 bathroom - located on floor 4 - approximately 590 ...","$2,050.00",City of Toronto,Wellington Street West,19/01/2023
7,Fully Renovated 1 Bedroom Condo in West End Mid-rise Building Av,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fully-renovated-1-bedroom-condo-in-west-end-mid-rise-building-av/1647637992,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/70/70e3e2b4-f46e-4a21-b402-3bf03ac12826?rule=kijijica-200-jpg,Fully Renovated 1 Bedroom Condo in West End Mid-rise Building Available March 1st Fully Renovated 600 Sqft. 1 Bedroom Condo located in Toronto's west end Junction Triangle neighbourhood. Includes in ...,"$2,400.00",City of Toronto,Yonge Street,19/01/2023
8,"3 Bdrm available at 330 Spadina Road, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bdrm-available-at-330-spadina-road-toronto/1647637540,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9c/9c2f6140-407e-489b-a9d9-523232bd5433?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/apartments-for-rent/toronto-on/tower-hill-east/ Introducing Tower Hill East, an exclusive property featuring 141 bespoke residences. Designed for your ...","$4,500.00",City of Toronto,Roxborough Street West,19/01/2023
9,Accolade #158 - Luxury Condo for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/accolade-158-luxury-condo-for-rent/1647637038,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ab/ab432e8d-8211-4558-841b-802de98553c9?rule=kijijica-200-jpg,"CLICK HERE - VIRTUAL TOURA luxury one-bedroom condo unit is available for rent in North York close to Hwy 404 and Eglinton. This condo features a balcony, modern kitchen, a dishwasher, ensuite ...","$2,100.00",City of Toronto,Park Lawn Road,19/01/2023
10,"3 Bdrm à louer au 330 Spadina Road, Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bdrm-a-louer-au-330-spadina-road-toronto/1647637975,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/2d/2d3aa84f-da40-4609-bb15-23e7458ac61e?rule=kijijica-200-jpg,"Visit our Website: https://www.capreit.ca/fr/appartements-a-louer/toronto-on/tower-hill-east/ This building has 141 air-conditioned apartment units for rent available in bachelor, 1, 2 and 3-bedroom ...","$4,500.00",City of Toronto,Lake Shore Boulevard West,19/01/2023
