Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
1,Renovated 2 Bedroom,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-2-bedroom/1626914624,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/cc/cce806b9-4866-4d59-a4bd-309423526841?rule=kijijica-200-jpg,Lakeview Towers Located at 22 Close Avenue King & Jameson show off the stunning views of the city! minutes away from water front parks. Easy access to downtown via TTC Property Features: Security ...,"$2,595.00",City of Toronto,Jameson Avenue,< 18 hours ago
2,"Renovated bachelor, Queen and Niagara - ID 1474",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-bachelor-queen-and-niagara-id-1474/1645234719,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/27/27794407-dda2-413d-ae1b-1ebeb840b4e4?rule=kijijica-200-jpg,"Renovated Akelius studio apartment for rent. Queen & Niagara in the Downtown West neighborhood, Toronto. renovated studio - 1 bathroom - located on floor 5 - approximately 236 square feet - available ...","$1,550.00",Toronto,Springhurst Avenue,27/12/2022
3,Selene Metrogate #4253 - Luxury Condo for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/selene-metrogate-4253-luxury-condo-for-rent/1647498343,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e9/e99cbf80-7311-495d-82f7-1339943d2c85?rule=kijijica-200-jpg,"Luxury 2 bedroom, 2 bathrooms condo is available for rent in Scarborough - Kennedy and HWY 401! Amazing Tridel built Selene condo building with excellent amenities and a great location. At Selene, ...","$2,800.00",City of Toronto,Niagara Street,17/01/2023
4,2 Bedroom Apartment- North York Don Valley Parkway Brookbanks Dr,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-north-york-don-valley-parkway-brookbanks-dr/1505826169,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/dc/dcb5700c-936f-4711-bafb-17f82ed085f4?rule=kijijica-200-jpg,"Touch free leasing: Virtual viewings via video conferencing and online leasing available. Book yours today. Our Rental Office remains operational in light of COVID-19. The health and safety of you, ...","$2,545.00",City of Toronto,Richmond Street West,27/12/2022
5,Brand New 2 Bedroom 2 Bathroom Condo in E2 Yonge & Eglinton,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-2-bedroom-2-bathroom-condo-in-e2-yonge-eglinton/1647044840,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5b/5bc1d6af-7181-4b70-8656-cfa2e5d54640?rule=kijijica-200-jpg,"Be the first to live in suite 4006 at E2 Condos. This brand new 2 bedroom 2 bathroom suite towers over Yonge and Eglinton, with breathtaking views of the city. The suite includes 2 bedrooms, 2 full ...","$2,795.00",City of Toronto,Kennedy Road,21/01/2023
6,The Livmore High Park - 2 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/the-livmore-high-park-2-bedroom-apartment-for-rent/1615001747,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/3b/3b9a67d3-5d16-49a1-b8b7-f8b12bc24370?rule=kijijica-200-jpg,Building Amenities: Enjoy a wealth of amenities that outshine those of the modern condominium: Indoor pool Fitness centre Kids play room Parcel delivery lockers Underground parking and storage ...,"$2,880.00",City of Toronto,Pently Crescent,< 18 hours ago
7,"70 Temperance St.  (2 Bedroom Condo Apartment, Downtown)",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/70-temperance-st-2-bedroom-condo-apartment-downtown/1614989009,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/1d/1d092c37-5033-473e-af99-9b983bea75a4?rule=kijijica-200-jpg,"2 Bed Condo With 2 Full Baths Features Well Designed Living/Dining Area With Eng.Hardwood Floors Throughout, Italian Designer Kitchen With Built-In Appliances And Undercounter Wine Fridge, Granite ...","$2,800.00",City of Toronto,Brookbanks Drive,< 18 hours ago
8,"16 Yonge St. (2 Bedrooms Condo Apartment, Dowtown)",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/16-yonge-st-2-bedrooms-condo-apartment-dowtown/1614992360,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8e/8ed6a6fa-8767-4281-95fc-eb4787587602?rule=kijijica-200-jpg,"2 Bedroom, 2 Washroom. Bright & Beautiful, City View Of Toronto, 9 Ft Ceiling. Next To Air Canada Centre. Walking Distance To Entertainment & Financial District. Building Has 2 State-Of-The-Art ...","$2,900.00",City of Toronto,Valley Woods Road,< 18 hours ago
9,12 Yonge St.(2 Bedrooms Condo Apartment Downtown),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/12-yonge-st-2-bedrooms-condo-apartment-downtown/1614989048,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/1a/1aec775e-9073-46e2-9426-b5c832dd8f96?rule=kijijica-200-jpg,"Prestigious Waterfront Neighbourhood *Steps To Scotiabank Centre, Union Subway Station, Queen's Quay Terminal, Go Station And All Other Amenities *Bright South Facing Unit *Well Kept And Clean ...","$2,900.00",City of Toronto,Yonge Street,< 18 hours ago
10,Furnished ge one plus den condo for rent Scarborough Town Centre,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-ge-one-plus-den-condo-for-rent-scarborough-town-centre/1641941940,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a6/a6bad948-f07e-4dbd-bd36-1c031f1cbcaf?rule=kijijica-200-jpg,"Tage: Condo for rent Scarborugh, One plu den for rent Toronto Email: Charlie@renting416.com McCowan Road and 401 Property: One plus den condo ideally located a short distance from highway 401. ...","$2,200.00",City of Toronto,Roehampton Avenue,< 18 hours ago
11,Renovated 2 Bedroom,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-2-bedroom/1626914624,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/cc/cce806b9-4866-4d59-a4bd-309423526841?rule=kijijica-200-jpg,Lakeview Towers Located at 22 Close Avenue King & Jameson show off the stunning views of the city! minutes away from water front parks. Easy access to downtown via TTC Property Features: Security ...,"$2,595.00",City of Toronto,Bloor Street West,< 18 hours ago
12,$750 Move in Bonus!!!!!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/750-move-in-bonus/1533904951,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9d/9d978bce-716d-458d-bad9-6b7047c28ada?rule=kijijica-200-jpg,"Location Location Location! 2 & 3 Bedroom units available! The Antrims are conveniently located at 401/Kennedy Road. 37 Antrim newly built suites featuring floor to ceiling windows, stainless steel ...","$2,975.00",City of Toronto,Quebec Avenue,< 18 hours ago
13,Etobicoke - 2 Bedroom suites for mid-January  move in!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/etobicoke-2-bedroom-suites-for-mid-january-move-in/1533904939,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/45/453e5730-9e3e-4310-a896-94f16e2fa64a?rule=kijijica-200-jpg,Location Location Location! Great value for your rental dollar at Willowridge Towers. 2BR suites from $2200 ready for mid-January occupancy. Look no further Willowridge is where you want to be! ...,"$2,200.00",City of Toronto,Sheppard Street,< 18 hours ago
14,630 Roselawn Avenue - 1 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/630-roselawn-avenue-1-bedroom-apartment-for-rent/1638210481,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/50/50c64cf5-4120-47ee-98e3-8941056032ea?rule=kijijica-200-jpg,"1 bedroom with 1-month FREE rent offer available now. Located in an upscale neighbourhood on a quiet street, 630 Roselawn offers large renovated apartments with balconies. Steps from transportation ...","$2,070.00",City of Toronto,Temperance Street,< 18 hours ago
15,North York 1 Bedroom Apartment for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/north-york-1-bedroom-apartment-for-rent/1603625842,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9d/9d139811-1aca-41eb-a7e5-f68e18ba9155?rule=kijijica-200-jpg,"Join us for our Open House Every Saturday from 11:00 - 1:00pm To view our property from the comfort of your own home, click the virtual tour link above! Virtual tours are for illustrative purposes ...","$1,949.00",City of Toronto,Lake Shore Boulevard East,< 18 hours ago
16,Lake view 1 bedroom with parking and locker. 15 mins to downtown,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/lake-view-1-bedroom-with-parking-and-locker-15-mins-to-downtown/1648146646,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1b/1b1a6adb-57c7-45e9-af71-ce36699ef0db?rule=kijijica-200-jpg,"February 15th or March 1st, 2023. If the ad is up it's available. $2500 + hydro, water and tenant insurance. Prime 1 Br Unit With Breathtaking Lake And Sunset Views At Sought After Eau Du Soleil. ...","$2,500.00",City of Toronto,Lake Shore Boulevard West,< 18 hours ago
17,1 Bedroom Apartment Main Floor  $2300. Utilities Included,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-main-floor-2300-utilities-included/1648146187,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/42/423c0410-a935-48fe-8f4a-9ff8df12164f?rule=kijijica-200-jpg,LARGE Main Floor of a House- backyard exit from Kitchen / Entrance from Front of House 1 Bedroom Apartment Main Floor $2300. Utilities Included Steps to Subway Separate entrance - pictures do not do ...,"$2,300.00",City of Toronto,Harbour Street,< 18 hours ago
18,>>>>LUXURY 2br + den + 2bath living on the lake,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-2br-den-2bath-living-on-the-lake/1648145807,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e7/e725ed05-e118-4c5f-a605-678aa32cf7f2?rule=kijijica-200-jpg,Experience a rare and perfect balance of downtown and waterfront life style at the luxurious upscale Mirabella Luxury Condominium--->Never lived in before! 2 Bed plus Den 2 Full Bath 772 sqft and 65 ...,"$2,950.00",City of Toronto,Lake Shore Boulevard East,< 18 hours ago
19,"Spacious and Bright 2 Bedroom, 2 Bath Condo For Rent - Toronto",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-and-bright-2-bedroom-2-bath-condo-for-rent-toronto/1648145608,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/81/8196897f-27b1-4a00-9507-2a0fbf3e4675?rule=kijijica-200-jpg,"Beautiful, spacious and bright unit with wrap around balcony is available as of April 1st, 2023. Available for rent is this beautiful 2 bedroom condo, one of the best Prime Locations in Downtown ...","$3,500.00",City of Toronto,Corporate Drive,< 18 hours ago
20,Large Condo for rent next to shopping mall and subway station.,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-condo-for-rent-next-to-shopping-mall-and-subway-station/1648144998,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/55/55506066-6a22-4cf2-8e00-c8c647418146?rule=kijijica-200-jpg,Large luxury 1 bedroom with a den for rent next 2 minute walk from subway station and next to luxury shopping mall and several grocery stores. The unit can be rented furnished for an additional fee ...,"$2,600.00",City of Toronto,Lee Centre Drive,< 18 hours ago
21,1 Bedroom Large Apartment For Rent in Toronto - 2 Secord,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-large-apartment-for-rent-in-toronto-2-secord/1647497957,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a6/a69d5974-d6ba-4e07-9bf5-8e9048beef7b?rule=kijijica-200-jpg,"Main & Danforth, East York, Toronto This is a Standard Large 1 Bedroom Apartment for Rent that has been Extensively Cleaned and Refinished. Building Overivew Building Features: 2 Secord Avenue is ...","$1,995.00",City of Toronto,Jameson Avenue,< 18 hours ago
22,One Bedroom condo for Rent Toronto Downtown,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-condo-for-rent-toronto-downtown/1648144621,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/58/58806bf7-2798-4794-a326-e886bf972c19?rule=kijijica-200-jpg,"One bedroom condo for rent immediately at Neptune building, 209 Fort York Blvd. Toronto Downtown. Stainless steel appliances, dishwasher, built in microwave, granite counter tops, bedroom with ...","$2,200.00",City of Toronto,Springhurst Avenue,< 18 hours ago
23,STUNNING STUDIO AT 60 BATHURST ST,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/stunning-studio-at-60-bathurst-st/1648144485,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d2/d20e8bf2-b6e9-427c-8164-51841bde50d7?rule=kijijica-200-jpg,Stunning studio at 60 Bathurst street 10ft exposed concrete ceilings 455sq ft on 2nd floor w/Juliet balcony Unfurnished/has all major appliances Comes with parking spot/4x8 locker / in studio laundry ...,"$2,100.00",City of Toronto,Antrim Crescent,< 18 hours ago
24,"Entire house in Scarborough for rent for  February 01, 2023",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/entire-house-in-scarborough-for-rent-for-february-01-2023/1634235938,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/82/82e6d08a-ffb2-473a-9f43-c9d719ae3cce?rule=kijijica-200-jpg,"House with 6 bedrooms , 2 kitchen ,4 washrooms and laundry room are available for Feb 01, 2023 for one year lease All 3 floors are included with full basement apartment close to 401 and morningside . ...","$4,850.00",City of Toronto,Dundalk Drive,< 18 hours ago
25,Corner Uint Townhome For Lease in Oakville,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/corner-uint-townhome-for-lease-in-oakville/1648144283,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c0/c072684c-cb85-46fe-8de3-5e955af4054d?rule=kijijica-200-jpg,Corner Uint Townhome For Lease in Oakville One Of A Kind. 2 Year Old Executive Freehold Corner Unit Townhome With An Extra Long Driveway! Located In The Prestigious Glen Abbey Community. This ...,"$3,800.00",City of Toronto,Chaplin Crescent,< 18 hours ago
26,1 bedroom apt. in a detached house,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apt-in-a-detached-house/1648144097,,"Legal 1 large bedroom apt. 2nd floor in a detached house, rent $1500 to $1700/month (inclusive). depends how many people/parking or Best Offer. Have own separate entrance. No sharing/bachelor unit. ...","$1,500.00",City of Toronto,Roselawn Avenue,< 18 hours ago
27,3 BEDROOM APARTMENT !     VIC. PARK / ST. CLAIR,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-apartment-vic-park-st-clair/1645888643,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/52/529b96ac-ad4b-4738-8989-f9bb44c14b9e?rule=kijijica-200-jpg,"Completely Newly renovated 3 bedroom clean , bright .with a big deck/ balcony on the second floor, parking, located at Vic, Park / St. Clair, , , available from 1 of february 2023, TTC in front of ...","$2,175.00",City of Toronto,Jane Street,< 19 hours ago
28,"condo , apartment , house , basement for rent",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-apartment-house-basement-for-rent/1648143528,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e9/e9eced31-50cb-4330-bb51-ca4c4161e855?rule=kijijica-200-jpg,"affordable price for condo , apartment , house and basement",Please Contact,City of Toronto,Yorkwoods Gate,< 19 hours ago
