Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
1,Large 1+Den Steps from Union Station for Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-1-den-steps-from-union-station-for-rent/1645378326,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/94/949e285a-1706-4e57-8da2-7b845d879755?rule=kijijica-200-jpg,"Spacious Unit, Amazing Location! 1 Min To Path, 5 Mins To Waterfront/Cn Tower/Scotiabank Arena/Longo's, Steps To Union Station/Bay St. Huge Balcony (114Sqft) Is A Great Patio In Summer With A Bit Of ...","$2,600.00",City of Toronto,Lower Simcoe Street,28/12/2022
2,1 Bedrooms: Brand New Luxury Building In King West,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedrooms:-brand-new-luxury-building-in-king-west/1632120276,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/e4/e46390c4-a807-4e41-8193-6dcd44f196ce?rule=kijijica-200-jpg,Just Opened! Brand New Luxury Rental Building On Wellington! Live in the heart of King West! Brand new luxury rental building offering a variety of 1 Bedroom and 1+ Den Floorplans. Move in anywhere ...,"$2,591.00",Toronto,Grand Trunk Crescent,< 6 hours ago
3,Large Renovated 1 Bedroom with Balcony,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-renovated-1-bedroom-with-balcony/1624777015,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/15/15e07281-c0e8-48b7-90d0-b3da5f7391bf?rule=kijijica-200-jpg,"Viewings Please call 647-694-2142 Walk in hours: Monday-Friday, 9am-5pm Weekends 12pm-5pm Location 22 Close Avenue King St. & Jameson Ave. Suite Features: 680 sq.ft. Walking distance to the lake ...","$2,100.00",City of Toronto,Spadina Avenue,20/01/2023
4,"Bachelor Apartment for Rent - 80 Wellesley Street, East",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-apartment-for-rent-80-wellesley-street-east/1645200558,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f8/f82b724a-578a-4a9f-8e73-2a6721c05260?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call now! (647) 558-2263Virtual Open House: View our units by ...","$1,965.00",City of Toronto,Wellington Street West,< 24 hours ago
5,"The Seabreeze - 2 Bedroom, 1 Bathroom Apartment for Rent",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/the-seabreeze-2-bedroom-1-bathroom-apartment-for-rent/1647500416,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/26/2664bce2-b85c-443f-9ac8-2817c93e79cc?rule=kijijica-200-jpg,"At The Surfside, choose an incredible bachelor, one or two bedroom suite, with unbeatable views and location. Renting at King ad Dufferin puts you in one of Toronto's most desirable communities, ...","$2,349.00",City of Toronto,Jameson Avenue,17/01/2023
6,RENTING CONDO OVER -GTA,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renting-condo-over-gta/1647774488,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/bd/bd2dbe59-1590-4941-b687-dde72cbfcf4b?rule=kijijica-200-jpg,text me: 1. BUDGET 2. LOCATION 3. MOVE IN DATE 4. NUMBER OF OCCUPANTS (FAMILY OR FRIENDS) 5. CREDIT SCORE I can provide you closest property to your NEEDS and WANTS base on those. No matter how PICKY ...,Please Contact,City of Toronto,Springhurst Avenue,20/01/2023
7,CONDO -NORTH YORK,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-north-york/1647772804,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/01/0166d217-38b1-4dd8-b831-bceab81b75c1?rule=kijijica-200-jpg,text me: 1. BUDGET 2. LOCATION 3. MOVE IN DATE 4. NUMBER OF OCCUPANTS (FAMILY OR FRIENDS) 5. CREDIT SCORE I can provide you closest property to your NEEDS and WANTS base on those. No matter how PICKY ...,Please Contact,City of Toronto,Church Street,20/01/2023
8,2 Bed 2 Bath Condo in the heart of the Entertainment District,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-2-bath-condo-in-the-heart-of-the-entertainment-district/1647770679,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/57/57c6ee9d-85ce-4941-a621-ffb90f4ac84d?rule=kijijica-200-jpg,"Two bed, two bath condo in the Bond Condo building at 290 Adelaide St W, 35th floor. Centrally located in the heart of Toronto's entertainment district, steps from TIFF Bell Lightbox, Princess of ...","$3,600.00                                                                            $3,850.00",City of Toronto,Wellesley Street East,20/01/2023
9,1 bedroom condo by the lake - ready to move in now,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-condo-by-the-lake-ready-to-move-in-now/1647769915,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6b/6ba4425b-a9cf-4b12-b65f-263b5a82edaa?rule=kijijica-200-jpg,"Beautiful 1 bedroom condo in luxury Lago @ waterfront, available immediately. Gorgeous area by the Lake Ontario, a few minutes walk to the lake, bars and restaurants, grocery shopping stores, liquor ...","$2,300.00",City of Toronto,Willowdale Avenue,20/01/2023
10,Apartment For Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-for-rent/1647769667,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/8e/8e7c0ebf-571e-480e-8665-0d763ff81719?rule=kijijica-200-jpg,"Available Feb 1st Unfurnished, 2-Bedroom Includes washer/dryer inside the unit, fireplace, stove, dishwasher, fridge Heat & water only included No parking 7 minutes walk to Jane subway station with ...","$2,250.00",City of Toronto,Cummer Avenue,20/01/2023
