Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
1,2 Bedroom - 80 Forest Manor Road - Close to Seneca!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-80-forest-manor-road-close-to-seneca/1647092667,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/65/65e22961-7fca-4a9d-9542-2b2ea870af20?rule=kijijica-200-jpg,"Excellent access to the DVP and 401, combined with the convenience of being directly across the street from the Fairview Mall. Two-Bedroom available April Monthly rent from $2,660 plus electricity ...","$2,660.00",City of Toronto,Jameson Avenue,< 24 hours ago
2,Renovated 2 Bedroom,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-2-bedroom/1626914624,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/cc/cce806b9-4866-4d59-a4bd-309423526841?rule=kijijica-200-jpg,Lakeview Towers Located at 22 Close Avenue King & Jameson show off the stunning views of the city! minutes away from water front parks. Easy access to downtown via TTC Property Features: Security ...,"$2,595.00",City of Toronto,Springhurst Avenue,< 18 hours ago
3,*Newley Renovated* 1 Bedroom - 2350 Birchmount Road,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newley-renovated-1-bedroom-2350-birchmount-road/1644862219,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/99/99e80f2b-60e2-4840-bf77-859e2d0233a5?rule=kijijica-200-jpg,"The property is located close to Agincourt Mall, at the corner of Birchmount Road and Sheppard Avenue. One-Bedroom available April Monthly rent from $2,325 plus electricity Parking is $130 - $160 ...","$2,325.00",City of Toronto,Sheppard Avenue East,< 24 hours ago
4,Buy Condo with Zero Down near Lawrence / Kingston -RENT TO OWN,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/buy-condo-with-zero-down-near-lawrence-kingston-rent-to-own/1625489341,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/16/167f9cc9-9c85-4c5a-aca5-b019d71763b7?rule=kijijica-200-jpg,Program # 1 -- Buy House with Our Zero Down Program Program # 2 -- Buy House with Rent To Own Program * Special Program for Self-Employed* * Special Program for New Immigrants* * Any Credit or No ...,Please Contact,City of Toronto,Amethyst Road,12/01/2023
5,1 Bedroom Coach House for Rent in Midtown Toronto!,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-coach-house-for-rent-in-midtown-toronto/1641537122,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/15/158acbfe-bed9-4154-8ef9-b3d9704a92ca?rule=kijijica-200-jpg,"Touch free leasing: Virtual viewings via video conferencing and online leasing available. Book yours today. Our Rental Office remains operational in light of COVID-19. The health and safety of you, ...","$2,625.00",City of Toronto,Lawrence Avenue East,20/01/2023
6,Dufferin & Bloor - Basement Bachelor Suite (Utilities Incl.),https://www.kijiji.ca/v-apartments-condos/city-of-toronto/dufferin-bloor-basement-bachelor-suite-utilities-incl/1646627330,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a2/a24f3867-4e8f-41a2-89d8-af628df31485?rule=kijijica-200-jpg,"Live in this clean and private basement bachelor suite, located steps from Dufferin and Bloor St West. Unit is ready for March 1 move-in. Rent includes heat, hydro, and water. Highlights: - large ...","$1,495.00",City of Toronto,Galloway Road,09/01/2023
7,Charming 1-Bdrm + Den w/ Parking & Locker in North York,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/charming-1-bdrm-den-w-parking-locker-in-north-york/1646626072,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/77/775c6abd-0b86-4463-aa7e-793beaaac95a?rule=kijijica-200-jpg,"This charming 1-bdrm + den on the 16th floor features an open-concept kitchen and living room with floor-to-ceiling windows, 4-piece washroom, and ensuite laundry. Condo Features: -Stainless Steel ...","$2,500.00",City of Toronto,Dufferin Street,09/01/2023
8,House rental for students,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-rental-for-students/1646620386,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/15/15fce46f-8247-4244-8d95-3a976c0b9b52?rule=kijijica-200-jpg,"5 bedrooms house close to Yonge and Finch Toronto At Prestige Neighborhood, Steps To TTC, Finch Subway Station, Yonge St Amenities, York University, Seneca College, Centennial College, Groceries, ...",Please Contact,City of Toronto,Wallace Avenue,09/01/2023
9,"House for rent to family or students (close to York& Seneca,.. )",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/house-for-rent-to-family-or-students-close-to-york-seneca/1646622279,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ea/ea1d67a3-1ec5-4f9d-bfdb-fc9e1ac3eb92?rule=kijijica-200-jpg,"5 bedrooms house close to Yonge and Finch Toronto At Prestige Neighborhood, Steps To TTC, Finch Subway Station, Yonge St Amenities, York University, Seneca College, Centennial College, Groceries, ...",Please Contact,City of Toronto,Yorkland Road,09/01/2023
10,2 Bedroom + Den | 2 Bathroom | HEART OF MIDTOWN TORONTO,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-den-2-bathroom-heart-of-midtown-toronto/1646621208,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/38/38627d4d-3322-4e70-b76e-4f2b95c99b93?rule=kijijica-200-jpg,"+++RENT+++ Brand NEW Condo Building | Available Immediately!! +++RENT+++ $2,700 39 Roehampton Ave, Toronto, Ave – E2 Condos 2 Beds + Den + 2 Full Bath - Hardwood Floors Throughout - Modern Kitchen ...","$2,700.00",City of Toronto,Herons Hill Way,09/01/2023
