Публикация №,Заголовок,Ссылка на публикацию,Изображение,Описание,Цена,Город,Расположение,Дата добавления
1,2 Bdm. for Rent in Midtown Toronto!  Yonge and St. Claire Ave. W,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdm-for-rent-in-midtown-toronto-yonge-and-st-claire-ave-w/1639867929,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/34/3444993d-2153-413b-9556-38f4f2e8ea1a?rule=kijijica-200-jpg,"Our Rental Office remains operational in light of COVID-19. The health and safety of you, employees, residents and the community is the utmost importance. Call today to learn how we can safely assist ...","$2,400.00",City of Toronto,Yonge Street,06/01/2023
2,"New listing, 3 rd floor Summerhill/Rosedale subway. Avail Feb 1,",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/new-listing-3-rd-floor-summerhill-rosedale-subway-avail-feb-1/1647436297,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2c/2c6f3218-f49f-4668-85b6-2138bf36dbb8?rule=kijijica-200-jpg,"Large, south facing whole floor. Best location; 3 minute walk to subway, Starbucks on the corner, dry cleaners, Terroni, Harvest Wagon, large south deck etc. Very quiet home.","$2,700.00",City of Toronto,Roxborough Street West,17/01/2023
3,Mid-Town Toronto 1 Bedroom Rental!  Davisville & Mt. Pleasant,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/mid-town-toronto-1-bedroom-rental-davisville-mt-pleasant/1646012473,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/24/24eba7bc-c5f4-4dfe-9845-ba0b860524c8?rule=kijijica-200-jpg,"Our Rental Office remains operational in light of COVID-19. The health and safety of you, employees, residents and the community is the utmost importance. Call today to learn how we can safely assist ...","$2,000.00",City of Toronto,Treewood Street,04/01/2023
4,Scarborough 2 Bedrooms Apartment for Rent - 4 Treewood Street,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/scarborough-2-bedrooms-apartment-for-rent-4-treewood-street/1627966389,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/00/002ad1d3-d9c6-4d3a-bceb-6ffde50f1397?rule=kijijica-200-jpg,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing.Virtual Open House: View our units by clicking the virtual tour ...","$2,453.00",Scarborough,Tiller Lane,< 3 hours ago
5,Renovated one bedroom 55 Eccleston Drive - ID 1176,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-one-bedroom-55-eccleston-drive-id-1176/1646127279,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f6/f68b286c-5c78-4c97-948e-87ca185602c1?rule=kijijica-200-jpg,"Akelius one bedroom apartment for rent. DVP and Eglinton Ave East in the North York neighborhood, Toronto. one bedroom ground floor - 1 bathroom - approximately 621 square feet - available 2023-02-01 ...","$1,900.00",City of Toronto,Eglinton Avenue East,05/01/2023
6,Affordable retirement apartments,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/affordable-retirement-apartments/1644673085,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a9/a9289505-288c-4ec0-937c-0a4359280678?rule=kijijica-200-jpg,"Affordable retirement apartments in Vlore Albania. Clean, quiet , affordable in a southerner European city Vlore Albania. Perfect for retired people who can not afford rent in Toronto. Apartment ...",$500.00,City of Toronto,Swift Drive,19/12/2022
7,Lake View Toronto Condo - 2 bed 1 bath 1 parking 1 locker,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/lake-view-toronto-condo-2-bed-1-bath-1-parking-1-locker/1644669446,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b2/b2f40aaa-1de8-48ac-a14c-beb22370a52f?rule=kijijica-200-jpg,Ready to move FULLY FURNISHED + 750 MBPS Fiber Internet (included) two bedroom unit features unobstructed views of the lake. Both bedrooms and the living room/kitchen have lake views. Master bedroom ...,"$3,200.00",City of Toronto,Birmingham Street,19/12/2022
8,2200 Rent Basement 2 Rooms/2 Washrroms,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2200-rent-basement-2-rooms-2-washrroms/1644667113,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d4/d460488c-d792-482a-915d-ad5862021e5a?rule=kijijica-200-jpg,"$2200 if you are interested, leave your ph# and I'll call you back 2 Bedroom, 2 Full Bathroom and Kitchen Student/working Brand New - Fully renovated Basement Semi Basement available as of December ...","$2,200.00",City of Toronto,2nd Street,19/12/2022
9,Entire Townhome (2 Bedroom) for $2600 only,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/entire-townhome-2-bedroom-for-2600-only/1644663789,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/3a/3a7e9688-87b5-4d11-a115-dacf672d9ec4?rule=kijijica-200-jpg,Condo Townhome with 2 Bedrooms.Laminate And Ceramic Through Out. No Carpet. Demographic: Family friendly; Business professionals; Roommates Location: Close To Major Hwys 5 mins from Pearson Airport ...,"$2,600.00",City of Toronto,Lake Shore Boulevard West,19/12/2022
10,College & Bathurst victorian Dwtn 3-Bedroom 2-bath Rent,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/college-bathurst-victorian-dwtn-3-bedroom-2-bath-rent/1644663499,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d1/d1fb1a22-d319-42fc-8d49-be3f85db5b23?rule=kijijica-200-jpg,Century home (detached) with lots of characters with front and backyard covered with mature trees for anyone looking for a space for a family or groups that wants to be in a classic Toronto ...,Please Contact,City of Toronto,Brookers Lane,19/12/2022
